id,age,gender,height,weight,body_fat,diastolic,systolic,grip_force,sit_bend_forward,sit_ups,broad_jump
10508,57,F,151.9,60.6,37.6,87.0,151,24.9,9.2,28.0,134.0
9353,63,M,171.0,70.2,20.7,66.0,125,40.5,-1.6,18.0,179.0
7514,22,M,175.1,76.2,25.0,82.0,153,38.7,5.4,37.0,226.0
266,23,F,161.1,53.0,28.4,72.0,116,28.9,-4.4,22.0,143.0
5218,40,M,165.2,77.9,27.1,79.0,128,41.8,17.5,50.0,222.0
7006,33,M,178.0,84.0,27.5,99.0,144,48.8,-2.0,45.0,222.0
10217,50,F,156.7,70.2,36.6,79.0,130,25.5,17.6,14.0,166.0
9060,24,F,159.7,47.32,25.7,87.0,117,26.9,7.0,16.0,151.0
758,24,M,170.2,79.7,13.2,93.0,149,51.7,17.0,64.0,259.0
1373,28,M,175.5,73.3,17.8,75.0,134,40.7,10.2,26.0,195.0
6437,32,M,170.0,75.9,34.4,78.0,124,34.1,7.3,37.0,211.0
10951,26,M,172.5,61.8,11.8,85.0,146,40.2,2.4,33.0,156.0
10651,39,M,170.4,92.3,27.4,99.0,144,43.5,16.7,32.0,212.0
5488,46,F,162.3,68.2,36.3,94.0,137,24.1,4.6,36.0,168.0
5748,59,M,160.4,64.0,24.4,93.0,154,33.7,15.1,21.0,217.0
6782,49,M,156.6,64.6,31.0,88.0,146,33.6,13.0,22.0,194.0
3997,49,M,170.4,75.9,25.7,86.0,131,33.8,3.5,30.0,187.0
6456,37,M,170.7,85.8,31.9,78.0,141,44.4,5.6,42.0,224.0
11792,26,M,179.5,97.6,29.6,96.0,137,39.5,-13.6,32.0,183.0
719,52,M,145.8,58.6,45.8,86.0,138,19.9,13.2,10.0,50.0
13327,43,F,161.5,61.2,31.0,80.0,109,19.0,10.4,15.0,128.0
7307,29,F,160.7,48.4,22.8,62.0,120,25.4,0.4,29.0,149.0
7181,52,F,165.0,51.6,27.8,75.0,131,24.8,11.5,9.0,90.0
5739,26,M,173.5,73.1,19.7,72.0,134,37.1,2.5,65.0,238.0
9529,59,F,162.0,50.0,25.3,88.0,132,27.1,18.5,17.0,95.0
8667,41,F,167.6,74.3,31.6,86.0,126,20.7,10.7,15.0,155.0
12991,22,M,170.9,64.2,21.7,78.0,130,31.0,-15.0,56.0,186.0
7238,29,M,162.2,73.2,20.0,94.0,154,50.8,14.5,36.0,210.0
6283,22,M,168.4,76.3,25.2,73.0,111,35.6,18.6,43.0,222.0
9860,28,F,158.6,51.9,29.8,76.0,120,21.3,22.8,30.0,130.0
12644,59,M,165.5,84.7,32.1,77.0,144,42.6,-1.5,18.0,171.0
10204,34,F,160.0,90.7,50.2,70.0,122,26.1,5.8,7.0,98.0
4229,24,F,167.2,70.0,35.3,54.0,103,23.3,-0.5,22.0,120.0
4538,26,M,179.0,79.2,17.7,68.0,125,32.9,19.8,59.0,233.0
8867,37,F,164.1,51.7,27.9,69.0,106,23.0,-1.0,14.0,145.0
9941,55,M,170.6,75.4,27.5,81.0,132,27.0,11.2,17.0,157.0
11374,35,M,185.6,101.8,25.1,97.0,158,44.7,2.4,28.0,187.0
7582,21,M,176.0,87.7,27.5,89.0,149,34.4,4.3,61.0,204.0
9635,28,M,170.4,61.7,13.5413,69.0,113,43.7,-5.1,51.0,229.0
4304,51,F,159.6,74.6,44.8,81.0,130,26.6,20.7,13.0,114.0
10753,23,M,173.2,68.9,10.4,84.0,136,44.6,11.8,40.0,242.0
3352,22,F,162.4,49.3,29.1,69.0,127,19.3,8.9,26.0,147.0
784,34,M,175.6,89.5,25.9,89.0,135,44.8,16.5,42.0,206.0
8290,58,F,151.0,60.0,24.7,92.0,151,19.0,20.0,6.0,47.0
6877,44,M,173.9,94.3,29.4,78.0,131,43.7,5.1,29.0,170.0
10822,22,F,167.1,53.7,28.8,92.0,121,26.7,23.9,8.0,172.0
2256,28,M,175.8,93.3,33.5,80.0,137,42.6,11.5,38.0,215.0
3491,21,F,161.9,48.2,25.3,69.0,119,15.2,10.1,36.0,192.0
2679,54,F,155.9,71.0,44.1,76.0,139,20.9,16.6,24.0,138.0
289,21,F,153.0,56.9,40.2,70.0,120,18.6,19.4,22.0,160.0
1261,52,F,164.1,63.1,30.9,68.0,110,19.8,1.6,13.0,144.0
8552,63,F,159.1,64.0,38.9,97.0,149,30.8,22.0,0.0,117.0
3413,49,F,160.8,72.42,36.1,82.0,146,27.5,17.4,18.0,120.0
1604,46,M,176.8,89.5,25.7,89.0,145,43.5,-0.7,49.0,211.0
3096,43,M,175.2,76.1,7.6,74.0,117,47.0,2.4,50.0,191.0
8988,22,F,172.4,56.18,30.8,67.0,101,22.2,18.6,28.0,154.0
2380,32,M,172.3,69.6,17.9,73.0,151,39.6,-0.6,46.0,214.0
12160,21,F,162.6,64.3,36.0,62.0,117,26.0,9.5,47.0,161.0
6238,23,M,175.8,73.5,23.1,66.0,123,34.0,-8.2,42.0,203.0
3611,26,M,171.6,67.7,19.3,56.0,113,46.7,1.2,49.0,208.0
5227,23,M,179.9,78.9,15.6,98.0,140,44.8,10.9,42.0,222.0
9119,55,M,179.7,74.6,20.5,84.0,144,47.6,3.8,36.0,216.0
12857,46,M,180.6,73.6,17.7,82.0,117,43.6,0.8,39.0,206.0
11753,23,F,166.8,61.6,24.9,85.0,137,34.0,14.5,20.0,167.0
6054,22,F,162.3,50.0,29.5,84.0,125,15.9,10.1,27.0,156.0
8862,25,M,170.7,83.1,26.4,67.0,124,43.2,14.0,38.0,199.0
6594,60,F,153.3,64.9,37.5,91.0,155,24.5,13.8,0.0,105.0
10784,57,M,165.8,76.9,28.2,75.0,118,45.0,12.0,24.0,180.0
9957,39,F,165.5,72.5,38.4,93.0,133,26.8,5.8,12.0,134.0
1510,46,M,177.5,80.5,26.6,94.0,146,49.2,6.6,25.0,196.0
3903,25,M,170.1,59.6,21.2,86.0,156,39.6,5.0,44.0,205.0
6185,31,F,168.7,67.3,38.3,74.0,113,24.4,12.4,3.0,135.0
3691,35,F,163.5,62.5,21.2,81.0,117,23.5,0.4,18.0,151.0
1790,54,F,162.9,63.9,28.3,61.0,104,25.6,11.5,29.0,90.0
10275,28,M,168.3,64.9,18.0,60.0,106,43.9,11.7,25.0,224.0
898,58,M,170.0,79.8,25.5,98.0,146,28.7,21.7,26.0,166.0
9774,39,M,165.5,74.8,26.9,82.0,141,37.6,13.3,37.0,200.0
1093,52,M,166.8,71.3,25.4,92.0,142,39.4,15.7,20.0,187.0
2003,21,M,170.4,107.9,42.1,85.0,136,49.5,5.9,37.0,200.0
8617,45,M,180.1,94.1,36.6,91.0,149,49.0,-13.0,23.0,177.0
1361,47,M,176.4,95.9,18.9,95.0,146,53.4,-0.9,44.0,202.0
12471,25,M,171.5,86.1,24.9,80.0,120,41.1,8.3,56.0,203.0
4696,22,M,183.0,65.9,12.7,62.0,104,40.3,4.0,38.0,197.0
12784,25,M,176.0,83.9,24.5,77.0,118,37.9,-2.4,45.0,195.0
3711,35,M,181.3,84.4,22.8,87.0,155,46.8,11.7,46.0,251.0
2183,23,F,165.4,51.2,26.4,71.0,115,21.9,25.5,38.0,140.0
2630,22,M,168.4,80.2,25.6,66.0,141,44.3,17.0,41.0,209.0
6927,41,M,167.5,73.5,25.8,89.0,151,38.7,3.1,39.0,165.0
8422,40,M,169.6,83.5,30.3,95.0,139,45.8,6.6,28.0,200.0
4572,46,M,169.7,75.0,23.4,98.0,159,48.4,14.1,42.0,193.0
5121,46,M,170.6,86.3,31.5,96.0,154,33.0,2.1,17.0,151.0
2568,26,M,169.8,82.12,37.2,111.0,167,42.3,9.2,28.0,185.0
11960,44,M,179.3,69.2,19.8,59.0,98,38.7,-20.0,23.0,220.0
2287,23,F,160.3,46.8,25.6,80.0,123,16.0,12.7,17.0,126.0
1213,21,M,172.6,50.2,13.0,64.0,115,38.1,6.0,35.0,200.0
10860,43,M,175.9,90.0,26.9,81.0,147,50.7,0.0,33.0,221.0
12863,25,M,172.5,64.8,21.4,74.0,126,32.7,4.3,36.0,175.0
6729,25,M,181.7,88.7,22.3,89.0,149,44.3,14.7,53.0,223.0
5551,21,M,168.3,67.2,19.1,68.0,105,39.7,-8.4,48.0,196.0
1163,21,M,163.3,49.2,13.9,66.0,107,29.3,5.0,32.0,235.0
4519,21,M,166.9,66.7,21.0,83.0,147,55.2,17.6,65.0,256.0
4733,52,M,167.3,95.6,33.4,83.0,123,53.1,8.2,36.0,156.0
10749,30,M,168.7,66.5,18.4,94.0,132,39.6,10.9,51.0,228.0
11875,46,M,162.8,78.2,24.9,98.0,145,35.9,21.4,27.0,206.0
379,26,M,180.6,73.4,17.5,99.0,152,41.0,11.2,44.0,236.0
10037,31,M,175.9,76.8,21.3,75.0,124,46.7,-6.1,35.0,193.0
7412,21,F,160.3,61.0,36.0,69.0,116,12.4,-1.7,32.0,101.0
7403,56,F,158.7,63.7,35.5,92.0,154,24.8,2.0,10.0,130.0
13266,53,F,163.5,67.72,29.9,80.0,120,25.9,11.0,22.0,161.0
12938,33,F,160.8,64.9,36.6,97.0,142,26.9,18.4,41.0,176.0
769,23,M,182.8,88.8,28.8,80.0,151,42.1,16.4,55.0,221.0
8130,46,F,156.9,63.9,22.9,96.0,153,20.3,21.2,6.0,116.0
12280,49,F,153.1,55.0,31.1,69.0,112,20.9,10.3,22.0,155.0
3155,61,M,170.9,102.2,33.2,92.0,153,39.4,6.2,19.0,178.0
10113,25,F,154.5,43.5,25.5,80.0,130,22.2,11.03,48.0,167.0
6973,33,F,161.3,54.8,30.56,82.0,121,23.3,0.6,33.0,143.0
5273,41,F,160.2,65.1,39.9,74.0,130,28.3,11.2,7.0,113.0
581,40,M,169.5,75.6,28.1,75.0,134,47.0,19.1,28.0,209.0
6823,30,M,170.6,82.0,18.9,60.0,112,50.3,9.3,30.0,244.0
7,42,F,164.5,63.7,32.2,72.0,135,22.7,0.8,18.0,146.0
1656,21,F,163.1,53.0,28.3,69.0,124,20.3,26.6,33.0,138.0
3957,46,F,155.1,62.5,37.7,65.0,113,24.7,21.0,24.0,124.0
5844,37,F,153.3,61.5,39.3,75.0,147,22.7,9.4,8.0,140.0
1952,21,M,179.0,91.4,24.3,70.0,126,44.8,17.8,35.0,180.0
2586,22,M,173.3,90.9,29.5,72.0,153,40.6,-3.7,30.0,218.0
11518,31,F,168.8,62.9,25.9,92.0,136,30.7,25.1,42.0,186.0
8715,21,M,181.7,84.7,24.7,70.0,144,41.0,-2.7,46.0,223.0
10132,21,M,170.3,81.2,29.4,59.0,101,33.8,12.6,35.0,200.0
2941,47,M,162.5,69.9,30.4,82.0,130,36.3,11.2,30.0,153.0
2175,23,M,176.6,76.2,19.9,77.0,126,40.2,4.7,29.0,208.0
1086,39,M,178.1,82.3,24.8,83.0,131,49.7,-3.8,44.0,219.0
3379,22,F,167.0,46.1,22.1,66.0,117,14.2,-18.9,16.0,123.0
11114,49,F,153.8,53.8,33.3,75.0,115,26.7,12.8,3.0,101.0
8993,31,M,175.0,79.4,18.7,88.0,146,61.3,27.4,47.0,251.0
10815,40,M,187.3,90.3,23.1,65.0,113,59.2,7.5,27.0,220.0
5973,23,F,170.3,87.9,40.3,73.0,116,24.0,-5.5,1.0,116.0
9746,21,F,159.5,65.6,34.1,69.0,137,26.0,17.4,40.0,175.0
4380,27,M,178.1,73.3,23.0,75.0,134,34.1,19.8,45.0,200.0
11494,52,F,153.2,63.24,42.3,92.0,125,17.8,9.2,23.0,126.0
8283,54,F,163.6,78.6,40.1,82.0,118,21.9,9.6,11.0,135.0
3027,37,F,158.5,53.0,30.3,61.0,95,22.5,6.3,16.0,125.0
7077,40,M,181.6,78.7,21.3,85.0,123,42.2,0.4,44.0,224.0
10638,28,M,187.0,98.54,24.2,81.0,135,49.4,15.2,54.0,184.0
7303,24,M,181.6,75.82,3.5,65.0,126,45.1,8.3,38.0,254.0
8384,31,M,181.3,110.0,32.6,79.0,149,50.9,21.0,44.0,211.0
12668,22,F,164.6,84.7,44.6,93.0,138,22.6,12.0,28.0,97.0
11367,24,M,171.3,60.6,17.6,61.0,120,31.9,-7.7,33.0,220.0
8875,23,M,178.0,80.0,22.5,81.0,121,30.7,1.4,34.0,184.0
8319,22,F,167.3,72.7,38.5,86.0,126,22.2,9.3,27.0,126.0
1020,31,M,178.8,84.9,24.3,69.0,136,41.8,-2.8,40.0,160.0
3786,24,F,166.4,53.7,31.2,74.0,134,24.3,11.8,14.0,132.0
1694,25,M,181.8,80.9,31.1,92.0,130,33.5,14.5,41.0,245.0
8683,21,M,181.4,85.4,16.5,64.0,120,44.1,22.1,65.0,237.0
3276,25,F,158.6,60.9,34.1,66.0,119,23.8,11.9,13.0,158.0
3156,21,M,175.9,91.5,28.7,91.0,142,37.8,2.6,35.0,182.0
6041,27,F,170.8,67.2,19.6,76.0,120,33.1,2.2,53.0,168.0
7435,58,F,157.9,67.9,41.8,95.0,159,23.9,18.8,13.0,99.0
703,47,F,158.2,55.9,27.14,96.0,141,26.8,6.3,19.0,129.0
6610,21,F,158.5,48.6,30.1,67.0,106,18.3,16.7,15.0,118.0
8711,25,M,169.9,65.3,23.4,81.0,134,29.4,17.3,21.0,158.0
3815,38,F,159.8,69.5,35.3,97.0,145,28.1,17.3,30.0,161.0
10928,35,M,162.6,52.9,18.1,77.0,109,24.3,5.5,28.0,103.0
13332,60,M,164.4,67.7,27.2,86.0,153,30.6,6.6,29.0,158.0
12535,61,M,167.3,67.3,23.2,88.0,146,38.3,-2.3,18.0,166.0
11885,23,M,179.0,87.4,29.3,92.0,157,46.8,12.4,50.0,211.0
12188,33,F,153.0,53.2,35.5,53.0,99,18.9,6.4,11.0,124.0
10969,60,F,151.9,59.0,37.1,92.0,148,20.4,7.8,0.0,101.0
10805,46,F,161.6,54.8,21.6,71.0,114,19.6,22.8,15.0,129.0
3605,22,M,176.8,92.0,22.8,83.0,136,61.3,12.6,43.0,232.0
6845,22,M,174.4,56.2,9.0,80.0,120,35.0,-4.3,37.0,221.0
13197,51,M,173.0,75.7,18.2,90.0,153,42.4,-10.7,21.0,122.0
12516,29,M,184.6,82.6,23.3,77.0,132,34.0,-8.1,36.0,196.0
12131,38,M,174.5,89.7,29.5,69.0,135,53.0,6.0,43.0,200.0
8597,58,F,162.3,55.7,29.9,82.0,133,26.3,14.6,20.0,144.0
3178,21,M,173.1,67.36,14.4,69.0,147,34.2,10.0,44.0,176.0
4686,29,M,169.0,73.5,28.7,61.0,115,47.7,18.8,41.0,204.0
7962,48,F,153.8,53.7,34.2,86.0,120,22.6,5.3,28.0,143.0
9811,21,M,174.4,73.1,20.2,68.0,113,38.9,16.2,54.0,245.0
11521,51,F,154.2,61.6,32.3,71.0,127,25.1,14.1,8.0,130.0
369,37,M,174.1,80.2,28.2,66.0,122,35.6,-7.7,40.0,193.0
4964,22,M,170.7,74.9,20.5,78.0,118,39.4,8.0,27.0,135.0
9062,42,F,163.2,78.4,38.9,65.0,120,22.9,10.5,37.0,166.0
9642,43,F,161.3,58.8,29.8,88.0,143,27.5,7.8,26.0,149.0
6919,47,M,173.1,73.5,22.2,84.0,136,30.7,5.8,16.0,180.0
9742,40,M,168.1,72.3,28.2,82.0,133,41.5,2.6,28.0,202.0
13330,47,M,186.2,96.4,29.4,77.0,132,50.1,2.4,32.0,204.0
6459,28,M,175.5,89.6,19.6,96.0,152,36.1,0.3,37.0,208.0
5365,27,F,166.6,66.4,37.8,85.0,122,18.7,18.5,15.0,132.0
1458,24,M,167.2,58.1,16.7,86.0,143,26.8,5.9,41.0,151.0
8352,36,M,169.0,77.0,30.0,80.0,120,34.3,5.3,36.0,189.0
7401,24,M,179.6,80.9,28.6,82.0,129,41.3,-8.3,40.0,187.0
656,39,M,184.4,85.7,18.5,92.0,138,49.8,13.7,46.0,223.0
12765,29,M,181.1,103.3,31.6,81.0,131,59.0,7.2,31.0,202.0
5556,42,F,169.5,55.56,27.3,65.0,112,22.8,8.1,23.0,142.0
3062,57,F,162.3,66.4,35.1,73.0,135,25.0,13.9,9.0,142.0
11647,23,M,183.5,96.3,29.6,78.0,117,44.7,-12.4,22.0,170.0
8307,21,M,168.3,60.5,16.4,66.0,122,31.0,18.7,62.0,226.0
1591,25,F,164.2,56.0,29.5,61.0,114,27.1,21.6,28.0,159.0
13281,26,M,173.5,68.7,15.16476,78.0,120,44.7,-8.6,50.0,200.0
6704,37,M,177.8,88.6,29.5,88.0,134,43.6,10.1,47.0,204.0
11861,24,M,175.8,81.8,20.8,59.0,106,49.9,6.0,43.0,209.0
2418,38,M,172.2,94.5,33.4,93.0,149,42.3,8.8,47.0,202.0
10823,43,M,162.6,70.4,27.4,92.0,132,27.6,5.0,40.0,190.0
8918,26,M,169.3,56.8,9.0,70.0,113,42.3,23.7,21.0,197.0
4168,22,M,175.0,82.3,26.6,80.0,142,40.2,8.6,55.0,207.0
3881,52,F,156.1,52.3,35.7,67.0,119,25.7,-7.6,10.0,134.0
2223,43,F,161.0,65.8,38.2,95.0,141,27.2,18.0,36.0,100.0
716,50,M,177.8,86.3,26.3,85.0,136,54.1,11.3,27.0,205.0
6040,47,F,159.7,60.6,34.3,73.0,127,24.7,12.6,25.0,148.0
7430,59,M,165.4,70.2,25.6,95.0,150,41.8,8.5,35.0,192.0
4161,47,F,155.6,66.8,36.1,97.0,142,26.6,-1.3,18.0,143.0
12878,57,F,159.8,63.7,33.1,86.0,131,22.3,-10.0,17.0,90.0
8615,26,F,161.8,73.4,37.4,65.0,126,23.9,11.2,10.0,135.0
7735,47,M,169.4,83.0,28.7,94.0,140,51.1,13.8,45.0,201.0
1558,58,F,150.3,66.3,37.8,82.0,120,12.9,12.8,18.0,140.0
13343,50,F,158.5,79.7,38.6,95.0,154,24.4,10.3,19.0,137.0
358,24,M,179.4,78.1,23.9,76.0,121,37.9,-13.1,37.0,217.0
1000,29,F,164.9,53.0,20.3,62.0,102,29.3,6.7,29.0,136.0
12941,60,F,160.2,64.2,35.2,81.0,131,28.1,11.3,9.0,108.0
738,26,M,172.0,76.7,29.2,88.0,141,39.1,-25.0,22.0,197.0
9633,41,M,164.9,69.8,30.6,93.0,153,41.8,-3.6,26.0,198.0
2948,25,M,172.0,64.5,22.9,62.0,96,37.3,-5.6,46.0,193.0
9298,26,M,167.3,96.4,36.3,87.0,120,41.4,15.2,47.0,180.0
8974,50,M,181.1,86.0,23.1,88.0,138,38.8,17.0,42.0,191.0
5527,59,M,171.2,69.1,25.4,77.0,120,25.9,5.2,24.0,126.0
6412,41,M,170.6,72.1,28.8,84.0,135,40.0,0.8,28.0,223.0
9705,52,M,171.0,80.5,21.4,80.0,120,41.0,5.7,24.0,176.0
12206,47,F,162.0,61.6,29.1,80.0,142,29.9,-2.3,12.0,140.0
1059,36,M,176.0,80.9,31.7,95.0,154,38.4,3.5,46.0,221.0
34,30,M,172.1,79.5,26.7,91.0,148,34.7,-2.0,40.0,192.0
1256,53,M,169.7,73.9,32.7,89.0,130,36.0,-2.0,15.0,165.0
9881,21,M,176.1,82.2,21.4,85.0,150,42.9,9.3,36.0,191.0
7807,37,F,154.5,55.9,37.0,70.0,152,17.2,19.2,25.0,150.0
7887,21,M,163.3,70.4,34.1,91.0,152,31.5,19.0,50.0,219.0
5743,23,M,172.6,63.1,15.5,79.0,136,40.6,-1.0,41.0,234.0
3966,56,F,152.2,64.3,36.0,66.0,102,19.1,17.7,20.0,92.0
13360,30,M,171.8,82.9,34.2,79.0,131,45.5,0.0,33.0,194.0
6803,60,M,176.5,66.4,20.2,66.0,113,35.7,2.0,23.0,175.0
9781,57,M,168.7,73.1,28.2,70.0,122,33.7,12.0,45.0,177.0
12889,53,F,147.3,54.0,36.7,71.0,139,26.4,23.9,2.0,124.0
4267,53,M,175.9,84.66,24.7,88.0,154,45.7,8.9,25.0,185.0
8016,39,F,159.9,49.8,32.9,62.0,116,17.1,9.0,38.0,137.0
3669,34,F,160.2,73.3,42.6,76.0,129,20.6,-2.8,5.0,135.0
7726,21,M,168.2,72.6,22.3,84.0,134,35.6,2.0,55.0,234.0
5983,63,F,151.0,45.4,34.7,73.0,137,21.4,4.8,9.0,120.0
7546,43,M,174.4,91.4,31.4,96.0,142,41.9,0.1,14.0,153.0
1044,22,M,169.3,76.0,23.5,83.0,121,25.1,17.0,51.0,210.0
7033,57,M,167.1,73.3,30.8,82.0,134,39.4,2.5,25.0,170.0
4680,40,M,175.6,67.7,17.2,79.0,115,35.7,-1.4,37.0,202.0
4119,62,M,172.0,65.2,19.7,99.0,181,32.0,2.0,38.0,187.0
1195,37,F,155.9,53.5,31.2,67.0,114,22.6,-16.5,25.0,115.0
1262,48,M,164.4,82.4,34.8,89.0,131,36.8,4.0,26.0,198.0
3083,21,M,182.6,86.8,19.9,81.0,127,50.2,-0.5,56.0,218.0
2735,56,F,158.3,56.2,35.3,84.0,131,23.1,20.4,8.0,150.0
1297,24,F,171.4,57.5,24.9,97.0,140,24.7,8.6,22.0,160.0
835,26,M,179.9,82.5,18.4,93.0,133,46.4,22.7,31.0,248.0
11650,48,F,159.8,62.96,36.4,96.0,154,26.5,10.4,24.0,124.0
919,26,M,177.8,71.0,17.5,57.0,112,48.3,-6.0,35.0,190.0
9432,24,F,160.0,57.2,44.0,75.0,118,20.1,11.7,22.0,115.0
248,29,M,172.7,72.6,27.5,82.0,121,35.0,3.3,40.0,213.0
944,62,F,150.3,57.4,41.1,70.0,146,18.5,11.0,3.0,95.0
12596,44,M,180.3,90.2,29.8,90.0,132,44.0,2.4,30.0,214.0
11500,29,M,176.9,80.9,17.4,86.0,118,36.4,14.3,50.0,240.0
11489,32,F,156.3,60.8,38.9,68.0,120,25.2,5.3,13.0,90.0
9341,60,M,171.5,69.1,28.5,98.0,135,41.0,2.2,34.0,190.0
1442,21,M,166.4,93.3,35.9,93.3,108,46.8,20.3,36.0,218.0
12286,44,M,181.9,78.6,27.8,90.0,134,35.4,2.4,28.0,172.0
7230,21,F,158.2,58.6,30.7,59.0,108,13.6,17.7,17.0,155.0
3193,22,F,155.0,45.7,26.5,77.0,99,17.4,12.0,24.0,135.0
5408,64,F,156.0,55.1,33.7,94.0,152,21.3,16.4,0.0,91.0
1380,35,M,167.2,70.2,26.5,74.0,141,38.8,-6.2,42.0,197.0
10670,26,M,174.2,84.9,31.5,83.0,129,39.7,7.7,40.0,201.0
12514,36,F,161.4,72.0,42.7,58.0,110,28.1,14.5,11.0,154.0
9079,41,M,171.4,68.2,22.3,71.0,149,42.8,14.2,36.0,210.0
11009,60,M,167.9,72.2,28.6,91.0,153,31.6,-20.0,5.0,134.0
8197,45,M,171.5,74.9,25.8,90.0,146,39.9,6.2,25.0,187.0
10799,63,F,161.6,77.0,31.9,80.0,120,19.3,8.4,17.0,147.0
12061,54,M,173.9,75.2,25.9,92.0,141,37.8,2.1,39.0,185.0
8491,59,F,154.1,59.92,34.6,74.0,127,20.1,21.4,16.0,103.0
8231,34,F,157.5,46.1,23.3,69.0,112,22.7,6.7,43.0,173.0
10534,23,M,178.0,74.4,21.9,91.0,133,35.9,15.2,40.0,235.0
194,63,M,164.7,73.8,36.7,81.0,141,35.6,9.0,22.0,135.0
4159,27,M,170.3,73.1,18.4,74.0,123,41.6,0.8,44.0,208.0
11076,22,F,162.5,64.1,39.5,91.0,131,17.4,21.4,25.0,129.0
2072,28,M,175.5,86.8,34.4,91.0,148,44.2,9.0,56.0,167.0
268,32,M,179.7,90.0,29.3,96.0,151,49.7,1.5,50.0,216.0
997,28,M,176.2,70.0,23.6,83.0,123,30.3,2.5,39.0,201.0
13165,58,M,168.9,74.9,28.7,92.0,138,38.9,18.3,29.0,155.0
6239,58,F,150.8,59.82,34.1,84.0,129,28.7,9.8,13.0,133.0
4676,48,M,173.8,85.6,25.6,97.0,141,59.8,13.4,37.0,206.0
904,62,M,167.8,65.42,25.5,85.0,142,28.6,10.5,17.0,153.0
11175,52,M,167.4,65.6,21.0,72.0,118,34.3,17.8,31.0,172.0
8201,28,M,176.7,83.66,25.7,91.0,149,53.5,-0.7,32.0,222.0
4783,23,M,173.0,64.2,17.8,98.0,151,30.2,15.3,49.0,235.0
1007,30,M,182.5,94.4,27.8,72.0,157,53.4,12.6,38.0,167.0
2649,35,F,151.5,78.0,40.0,80.0,120,29.4,18.2,30.0,166.0
499,45,M,174.5,87.7,31.9,99.0,146,48.9,3.3,35.0,182.0
8431,58,M,174.6,92.3,25.3,89.0,146,43.4,11.8,29.0,185.0
5134,60,F,155.5,46.2,26.9,79.0,135,23.3,10.2,7.0,88.0
12732,59,M,172.6,77.0,28.6,90.0,151,37.0,14.1,30.0,160.0
12253,33,M,178.6,74.5,13.5,85.0,151,52.7,14.2,34.0,225.0
7373,53,M,167.7,100.1,39.9,92.0,136,35.1,-4.4,21.0,162.0
1768,23,M,177.1,66.0,20.4,80.0,139,36.9,8.0,40.0,190.0
1367,45,M,170.5,72.3,30.2,73.0,122,37.9,-5.1,22.0,177.0
5539,50,M,170.4,87.7,29.0,82.0,149,43.3,6.5,35.0,182.0
11368,21,M,187.9,114.8,24.5,74.0,132,49.5,9.1,41.0,182.0
2221,44,F,155.4,80.4,37.1,90.0,156,20.0,16.6,17.0,126.0
11772,40,F,165.4,64.2,30.0,77.0,138,24.0,19.8,32.0,167.0
1665,57,F,159.3,55.6,31.1,64.0,115,23.0,4.8,15.0,139.0
6377,29,M,174.6,92.1,28.8,76.0,135,50.0,15.0,42.0,192.0
7086,53,M,165.5,72.0,28.0,96.0,154,40.9,-4.0,27.0,196.0
2210,56,M,171.8,77.5,26.0,74.0,126,36.6,0.4,23.0,180.0
3418,22,F,169.0,52.1,22.1,74.0,125,27.5,3.6,49.0,159.0
12963,51,M,173.0,73.3,23.3,67.0,115,41.1,6.0,20.0,198.0
2755,21,M,184.0,95.0,21.9,93.0,142,54.7,-5.1,55.0,229.0
3333,21,M,177.9,84.3,21.6,71.0,124,49.4,15.8,38.0,231.0
4637,48,M,176.2,73.0,25.2,82.0,133,40.0,-5.6,36.0,208.0
7144,39,M,179.3,86.7,25.5,76.0,123,35.1,-1.0,27.0,193.0
1313,51,F,157.0,47.8,27.4,72.0,117,21.0,2.9,34.0,139.0
11599,39,M,177.0,83.0,28.1,76.0,132,46.2,1.3,20.0,210.0
5571,54,F,159.3,66.7,42.0,70.0,126,18.5,11.0,0.0,85.0
8797,46,M,174.6,84.3,31.3,75.0,125,49.5,1.9,32.0,198.0
1333,50,F,160.2,49.1,27.8,64.0,110,25.7,18.8,25.0,136.0
1364,41,M,171.3,103.2,40.1,99.0,158,44.3,7.0,34.0,188.0
5992,44,F,159.7,66.9,39.0,55.0,110,20.7,12.6,15.0,137.0
9577,29,M,174.3,84.12,26.5,94.0,145,32.3,-4.4,42.0,156.0
7398,60,F,155.8,69.0,38.8,113.0,178,30.0,17.3,24.0,123.0
8259,21,F,164.2,51.66,20.1,67.0,118,23.6,3.3,46.0,195.0
8013,22,M,175.3,64.2,22.3,79.0,111,33.5,-0.2,35.0,200.0
6142,30,M,171.2,69.3,22.9,94.0,135,36.5,-2.7,38.0,160.0
1839,44,F,170.3,76.5,30.3,83.0,123,39.2,16.5,12.0,140.0
2910,23,M,182.1,74.66,23.2,83.0,138,40.4,13.2,23.0,212.0
6341,21,M,178.9,69.44,23.1,65.0,112,37.1,13.7,39.0,195.0
11083,50,F,162.1,59.6,32.6,94.0,136,27.9,3.5,23.0,149.0
3625,36,M,169.6,68.1,23.8,78.0,117,45.9,15.6,22.0,224.0
10734,48,M,169.4,72.9,24.9,99.0,153,35.4,9.0,32.0,193.0
4149,44,M,172.7,82.7,29.8,77.0,131,46.5,-11.0,30.0,215.0
11734,30,M,172.3,78.3,24.9,84.0,132,27.4,-2.6,37.0,162.0
2542,63,F,164.7,81.2,38.4,69.0,117,23.2,22.6,12.0,129.0
